n_iter =  2400
dt =    0.020833
Level      ,         1,         2,         3,         4,         5,         6,         7,         8,         9,        10,        11,        12,        13,        14,        15,        16,        17,        18,        19,        20,        21,        22,        23,        24,        25
P [mbar]   ,  0.050000,  0.100397,  0.101496,  0.103442,  0.106894,  0.113018,  0.123874,  0.143196,  0.173967,  0.222622,  0.302786,  0.434943,  0.652861,  1.012068,  1.604436,  2.464588,  3.460619,  4.399371,  5.222609,  5.842584,  6.213227,  6.398020,  6.468640,  6.503950,  6.516790
Temp [K]   ,   75.4485,   81.7596,   81.8756,   82.0794,   82.4359,   83.0534,   84.1054,   85.8614,   88.4110,   91.9865,   97.0549,  104.0361,  113.4445,  125.9640,  142.5915,  162.3892,  181.9997,  198.6012,  212.1711,  221.9387,  227.6267,  230.4250,  231.4883,  232.0186,  232.2113
===============================
it  ,   tau    ,  Tsfc    ,   alb    ,   OLR    ,  dn VIS  , up  VIS  ,    ASR   , NET top  , NET bot  ,  lev   01,  lev   02,  lev   03,  lev   04,  lev   05,  lev   06,  lev   07,  lev   08,  lev   09,  lev   10,  lev   11,  lev   12,  lev   13,  lev   14,  lev   15,  lev   16,  lev   17,  lev   18,  lev   19,  lev   20,  lev   21,  lev   22,  lev   23,  lev   24,  lev   25
2227,    0.0000,  218.4000,    0.2194,  116.2195,  148.3944,   32.5561,  115.8383,   -0.0097,   -0.1740,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8042,  163.9954,  171.6002,  179.9852,  189.3682,  197.8617,  203.5993,  206.8403,  208.4252,  209.0486,  209.3704,  209.4858
2228,    0.0000,  218.3997,    0.2194,  116.0208,  148.3944,   32.5561,  115.8383,    0.1890,    0.0600,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8040,  163.9954,  171.5999,  179.9852,  189.3681,  197.8616,  203.6004,  206.8409,  208.4264,  209.0495,  209.3712,  209.4867
2229,    0.0000,  218.3998,    0.2194,  116.0212,  148.3944,   32.5561,  115.8383,    0.1886,    0.0574,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8037,  163.9952,  171.6002,  179.9849,  189.3685,  197.8618,  203.5994,  206.8407,  208.4255,  209.0488,  209.3707,  209.4860
2230,    0.0000,  218.3999,    0.2194,  116.0208,  148.3944,   32.5561,  115.8383,    0.1890,    0.0600,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8034,  163.9952,  171.5999,  179.9848,  189.3682,  197.8616,  203.6001,  206.8401,  208.4255,  209.0487,  209.3705,  209.4858
2231,    0.0000,  218.4000,    0.2194,  116.2195,  148.3944,   32.5561,  115.8383,   -0.0097,   -0.1740,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8031,  163.9950,  171.6002,  179.9846,  189.3681,  197.8616,  203.5991,  206.8401,  208.4250,  209.0484,  209.3702,  209.4856
2232,    0.0000,  218.3998,    0.2194,  116.0208,  148.3944,   32.5561,  115.8383,    0.1890,    0.0600,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8029,  163.9950,  171.5999,  179.9845,  189.3679,  197.8615,  203.6002,  206.8407,  208.4262,  209.0493,  209.3710,  209.4865
2233,    0.0000,  218.3999,    0.2194,  116.0212,  148.3944,   32.5561,  115.8383,    0.1886,    0.0574,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8026,  163.9947,  171.6002,  179.9843,  189.3683,  197.8616,  203.5992,  206.8406,  208.4253,  209.0486,  209.3705,  209.4858
2234,    0.0000,  218.4000,    0.2194,  116.0195,  148.3944,   32.5561,  115.8383,    0.1902,    0.0572,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8024,  163.9947,  171.5998,  179.9842,  189.3681,  197.8615,  203.5999,  206.8399,  208.4253,  209.0485,  209.3703,  209.4857
2235,    0.0000,  218.4000,    0.2194,  116.2208,  148.3944,   32.5561,  115.8383,   -0.0110,   -0.1712,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8021,  163.9945,  171.6001,  179.9839,  189.3679,  197.8612,  203.6001,  206.8396,  208.4253,  209.0484,  209.3702,  209.4855
2236,    0.0000,  218.3998,    0.2194,  116.0196,  148.3944,   32.5561,  115.8383,    0.1902,    0.0572,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8019,  163.9945,  171.5998,  179.9839,  189.3678,  197.8614,  203.5994,  206.8409,  208.4259,  209.0491,  209.3709,  209.4863
2237,    0.0000,  218.3999,    0.2194,  116.0212,  148.3944,   32.5561,  115.8383,    0.1885,    0.0574,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8015,  163.9943,  171.6001,  179.9836,  189.3682,  197.8614,  203.6000,  206.8401,  208.4255,  209.0486,  209.3704,  209.4857
2238,    0.0000,  218.4000,    0.2194,  116.0208,  148.3944,   32.5561,  115.8383,    0.1889,    0.0600,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8013,  163.9942,  171.5998,  179.9835,  189.3680,  197.8613,  203.6002,  206.8397,  208.4254,  209.0485,  209.3703,  209.4856
2239,    0.0000,  218.4001,    0.2194,  116.2195,  148.3944,   32.5561,  115.8383,   -0.0098,   -0.1740,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8010,  163.9940,  171.6001,  179.9833,  189.3678,  197.8613,  203.5990,  206.8399,  208.4249,  209.0482,  209.3700,  209.4854
2240,    0.0000,  218.3998,    0.2194,  116.0209,  148.3944,   32.5561,  115.8383,    0.1889,    0.0600,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8008,  163.9940,  171.5998,  179.9833,  189.3677,  197.8612,  203.6000,  206.8405,  208.4260,  209.0491,  209.3708,  209.4862
2241,    0.0000,  218.3999,    0.2194,  116.0213,  148.3944,   32.5561,  115.8383,    0.1885,    0.0574,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8005,  163.9938,  171.6001,  179.9830,  189.3681,  197.8614,  203.5990,  206.8403,  208.4251,  209.0484,  209.3703,  209.4856
2242,    0.0000,  218.4000,    0.2194,  116.0196,  148.3944,   32.5561,  115.8383,    0.1902,    0.0572,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8002,  163.9938,  171.5997,  179.9829,  189.3679,  197.8612,  203.5997,  206.8397,  208.4251,  209.0483,  209.3701,  209.4854
2243,    0.0000,  218.4001,    0.2194,  116.2184,  148.3944,   32.5561,  115.8383,   -0.0086,   -0.1740,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.7999,  163.9935,  171.6000,  179.9826,  189.3677,  197.8610,  203.5999,  206.8393,  208.4251,  209.0482,  209.3699,  209.4853
2244,    0.0000,  218.3998,    0.2194,  116.0209,  148.3944,   32.5561,  115.8383,    0.1889,    0.0600,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8006,  163.9934,  171.5997,  179.9826,  189.3676,  197.8610,  203.6004,  206.8403,  208.4262,  209.0491,  209.3707,  209.4862
2245,    0.0000,  218.3999,    0.2194,  116.0196,  148.3944,   32.5561,  115.8383,    0.1902,    0.0572,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8003,  163.9932,  171.6000,  179.9823,  189.3681,  197.8613,  203.5991,  206.8403,  208.4251,  209.0484,  209.3702,  209.4856
2246,    0.0000,  218.4000,    0.2194,  116.0201,  148.3944,   32.5561,  115.8383,    0.1897,    0.0573,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8000,  163.9929,  171.6003,  179.9821,  189.3678,  197.8611,  203.5997,  206.8396,  208.4251,  209.0482,  209.3700,  209.4854
2247,    0.0000,  218.4001,    0.2194,  116.2179,  148.3944,   32.5561,  115.8383,   -0.0081,   -0.1742,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8006,  163.9928,  171.5999,  179.9820,  189.3676,  197.8610,  203.5999,  206.8393,  208.4251,  209.0482,  209.3699,  209.4852
2248,    0.0000,  218.3998,    0.2194,  116.0226,  148.3944,   32.5561,  115.8383,    0.1872,    0.0601,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8003,  163.9926,  171.6002,  179.9818,  189.3675,  197.8610,  203.6003,  206.8403,  208.4261,  209.0490,  209.3707,  209.4861
2249,    0.0000,  218.3999,    0.2194,  116.0196,  148.3944,   32.5561,  115.8383,    0.1902,    0.0572,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8001,  163.9926,  171.5999,  179.9817,  189.3680,  197.8612,  203.5991,  206.8402,  208.4251,  209.0483,  209.3702,  209.4855
2250,    0.0000,  218.4000,    0.2194,  116.0201,  148.3944,   32.5561,  115.8383,    0.1897,    0.0573,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.7998,  163.9924,  171.6002,  179.9814,  189.3678,  197.8611,  203.5996,  206.8396,  208.4250,  209.0482,  209.3700,  209.4853
2251,    0.0000,  218.4001,    0.2194,  116.2179,  148.3944,   32.5561,  115.8383,   -0.0081,   -0.1742,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8004,  163.9922,  171.5998,  179.9813,  189.3676,  197.8609,  203.5999,  206.8393,  208.4250,  209.0481,  209.3698,  209.4852
2252,    0.0000,  218.3998,    0.2194,  116.0226,  148.3944,   32.5561,  115.8383,    0.1872,    0.0601,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8001,  163.9920,  171.6001,  179.9811,  189.3675,  197.8609,  203.6003,  206.8402,  208.4261,  209.0490,  209.3706,  209.4861
2253,    0.0000,  218.3999,    0.2194,  116.0184,  148.3944,   32.5561,  115.8383,    0.1914,    0.0572,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.7999,  163.9920,  171.5998,  179.9810,  189.3680,  197.8612,  203.5990,  206.8402,  208.4251,  209.0483,  209.3701,  209.4855
2254,    0.0000,  218.4000,    0.2194,  116.0213,  148.3944,   32.5561,  115.8383,    0.1885,    0.0573,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8005,  163.9916,  171.6001,  179.9807,  189.3677,  197.8610,  203.5996,  206.8395,  208.4250,  209.0481,  209.3699,  209.4853
2255,    0.0000,  218.4001,    0.2194,  116.2179,  148.3944,   32.5561,  115.8383,   -0.0081,   -0.1742,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8003,  163.9916,  171.5997,  179.9806,  189.3675,  197.8609,  203.5998,  206.8392,  208.4250,  209.0481,  209.3698,  209.4851
2256,    0.0000,  218.3998,    0.2194,  116.0214,  148.3944,   32.5561,  115.8383,    0.1884,    0.0601,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8000,  163.9914,  171.6001,  179.9804,  189.3674,  197.8609,  203.6003,  206.8402,  208.4260,  209.0489,  209.3706,  209.4861
2257,    0.0000,  218.3999,    0.2194,  116.0196,  148.3944,   32.5561,  115.8383,    0.1902,    0.0572,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8006,  163.9913,  171.5997,  179.9803,  189.3679,  197.8611,  203.5990,  206.8401,  208.4250,  209.0482,  209.3701,  209.4854
2258,    0.0000,  218.4000,    0.2194,  116.0196,  148.3944,   32.5561,  115.8383,    0.1902,    0.0572,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8003,  163.9910,  171.6000,  179.9801,  189.3677,  197.8610,  203.5996,  206.8395,  208.4249,  209.0481,  209.3699,  209.4852
2259,    0.0000,  218.4001,    0.2194,  116.2184,  148.3944,   32.5561,  115.8383,   -0.0086,   -0.1740,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8000,  163.9908,  171.6003,  179.9798,  189.3675,  197.8608,  203.5998,  206.8392,  208.4249,  209.0480,  209.3697,  209.4851
2260,    0.0000,  218.3998,    0.2194,  116.0209,  148.3944,   32.5561,  115.8383,    0.1889,    0.0599,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8007,  163.9907,  171.5999,  179.9797,  189.3674,  197.8608,  203.6002,  206.8401,  208.4260,  209.0489,  209.3705,  209.4860
2261,    0.0000,  218.3999,    0.2194,  116.0213,  148.3944,   32.5561,  115.8383,    0.1885,    0.0573,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8003,  163.9905,  171.6002,  179.9795,  189.3679,  197.8611,  203.5989,  206.8401,  208.4250,  209.0482,  209.3700,  209.4854
2262,    0.0000,  218.4000,    0.2194,  116.0196,  148.3944,   32.5561,  115.8383,    0.1901,    0.0572,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8001,  163.9904,  171.5999,  179.9794,  189.3676,  197.8610,  203.5995,  206.8394,  208.4249,  209.0481,  209.3698,  209.4852
2263,    0.0000,  218.4001,    0.2194,  116.2184,  148.3944,   32.5561,  115.8383,   -0.0086,   -0.1740,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.7998,  163.9902,  171.6002,  179.9791,  189.3674,  197.8608,  203.5997,  206.8391,  208.4249,  209.0480,  209.3697,  209.4850
2264,    0.0000,  218.3998,    0.2194,  116.0209,  148.3944,   32.5561,  115.8383,    0.1888,    0.0599,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8005,  163.9901,  171.5998,  179.9791,  189.3673,  197.8608,  203.6002,  206.8401,  208.4259,  209.0488,  209.3705,  209.4860
2265,    0.0000,  218.3999,    0.2194,  116.0213,  148.3944,   32.5561,  115.8383,    0.1884,    0.0573,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8002,  163.9899,  171.6001,  179.9788,  189.3678,  197.8610,  203.5989,  206.8400,  208.4249,  209.0481,  209.3700,  209.4853
2266,    0.0000,  218.4000,    0.2194,  116.0185,  148.3944,   32.5561,  115.8383,    0.1913,    0.0571,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.7999,  163.9898,  171.5998,  179.9787,  189.3676,  197.8609,  203.5995,  206.8394,  208.4248,  209.0480,  209.3698,  209.4851
2267,    0.0000,  218.4001,    0.2194,  116.2196,  148.3944,   32.5561,  115.8383,   -0.0099,   -0.1740,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8005,  163.9895,  171.6001,  179.9784,  189.3674,  197.8607,  203.5997,  206.8391,  208.4248,  209.0479,  209.3696,  209.4850
2268,    0.0000,  218.3998,    0.2194,  116.0209,  148.3944,   32.5561,  115.8383,    0.1888,    0.0599,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8003,  163.9895,  171.5998,  179.9784,  189.3673,  197.8607,  203.6001,  206.8400,  208.4259,  209.0488,  209.3704,  209.4859
2269,    0.0000,  218.3999,    0.2194,  116.0201,  148.3944,   32.5561,  115.8383,    0.1896,    0.0573,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8000,  163.9893,  171.6001,  179.9782,  189.3678,  197.8610,  203.5988,  206.8400,  208.4249,  209.0481,  209.3699,  209.4853
2270,    0.0000,  218.4000,    0.2194,  116.0197,  148.3944,   32.5561,  115.8383,    0.1901,    0.0572,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8006,  163.9891,  171.5997,  179.9780,  189.3676,  197.8609,  203.5994,  206.8393,  208.4248,  209.0480,  209.3697,  209.4851
2271,    0.0000,  218.4001,    0.2194,  116.2180,  148.3944,   32.5561,  115.8383,   -0.0082,   -0.1742,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8003,  163.9889,  171.6000,  179.9778,  189.3673,  197.8607,  203.5996,  206.8390,  208.4248,  209.0479,  209.3696,  209.4849
2272,    0.0000,  218.3998,    0.2194,  116.0226,  148.3944,   32.5561,  115.8383,    0.1871,    0.0601,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8000,  163.9887,  171.6003,  179.9776,  189.3672,  197.8607,  203.6001,  206.8400,  208.4258,  209.0487,  209.3704,  209.4858
2273,    0.0000,  218.3999,    0.2194,  116.0185,  148.3944,   32.5561,  115.8383,    0.1913,    0.0571,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.7998,  163.9887,  171.6000,  179.9775,  189.3678,  197.8609,  203.5988,  206.8399,  208.4248,  209.0480,  209.3699,  209.4852
2274,    0.0000,  218.4000,    0.2194,  116.0214,  148.3944,   32.5561,  115.8383,    0.1884,    0.0573,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8004,  163.9883,  171.6002,  179.9772,  189.3675,  197.8608,  203.5993,  206.8393,  208.4247,  209.0479,  209.3697,  209.4850
2275,    0.0000,  218.4001,    0.2194,  116.2180,  148.3944,   32.5561,  115.8383,   -0.0082,   -0.1742,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8001,  163.9883,  171.5999,  179.9771,  189.3673,  197.8606,  203.5996,  206.8390,  208.4247,  209.0478,  209.3695,  209.4849
2276,    0.0000,  218.3998,    0.2194,  116.0215,  148.3944,   32.5561,  115.8383,    0.1883,    0.0601,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.7998,  163.9881,  171.6002,  179.9769,  189.3672,  197.8606,  203.6000,  206.8399,  208.4258,  209.0487,  209.3703,  209.4858
2277,    0.0000,  218.3999,    0.2194,  116.0197,  148.3944,   32.5561,  115.8383,    0.1901,    0.0571,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8005,  163.9880,  171.5999,  179.9768,  189.3677,  197.8609,  203.5987,  206.8399,  208.4248,  209.0480,  209.3698,  209.4852
2278,    0.0000,  218.4000,    0.2194,  116.0214,  148.3944,   32.5561,  115.8383,    0.1884,    0.0573,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8002,  163.9877,  171.6001,  179.9765,  189.3674,  197.8607,  203.5993,  206.8392,  208.4247,  209.0478,  209.3696,  209.4850
2279,    0.0000,  218.4001,    0.2194,  116.2168,  148.3944,   32.5561,  115.8383,   -0.0070,   -0.1742,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.7999,  163.9877,  171.5998,  179.9764,  189.3672,  197.8606,  203.5995,  206.8389,  208.4247,  209.0478,  209.3695,  209.4848
2280,    0.0000,  218.3998,    0.2194,  116.0214,  148.3944,   32.5561,  115.8383,    0.1884,    0.0573,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8005,  163.9874,  171.6001,  179.9762,  189.3671,  197.8606,  203.6000,  206.8399,  208.4257,  209.0486,  209.3703,  209.4857
2281,    0.0000,  218.3999,    0.2194,  116.0197,  148.3944,   32.5561,  115.8383,    0.1901,    0.0572,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.8003,  163.9874,  171.5998,  179.9761,  189.3676,  197.8607,  203.5999,  206.8395,  208.4252,  209.0481,  209.3699,  209.4852
