n_iter =  3000
dt =    0.020833
Level      ,         1,         2,         3,         4,         5,         6,         7,         8,         9,        10,        11,        12,        13,        14,        15,        16,        17,        18,        19,        20,        21,        22,        23,        24,        25
P [mbar]   ,  0.050000,  0.100397,  0.101496,  0.103442,  0.106894,  0.113018,  0.123874,  0.143196,  0.173967,  0.222622,  0.302786,  0.434943,  0.652861,  1.012068,  1.604436,  2.464588,  3.460619,  4.399371,  5.222609,  5.842584,  6.213227,  6.398020,  6.468640,  6.503950,  6.516790
Temp [K]   ,   75.4485,   81.7596,   81.8756,   82.0794,   82.4359,   83.0534,   84.1054,   85.8614,   88.4110,   91.9865,   97.0549,  104.0361,  113.4445,  125.9640,  142.5915,  162.3892,  181.9997,  198.6012,  212.1711,  221.9387,  227.6267,  230.4250,  231.4883,  232.0186,  232.2113
===============================
it  ,   tau    ,  Tsfc    ,   alb    ,   OLR    ,  dn VIS  , up  VIS  ,    ASR   , NET top  , NET bot  ,  lev   01,  lev   02,  lev   03,  lev   04,  lev   05,  lev   06,  lev   07,  lev   08,  lev   09,  lev   10,  lev   11,  lev   12,  lev   13,  lev   14,  lev   15,  lev   16,  lev   17,  lev   18,  lev   19,  lev   20,  lev   21,  lev   22,  lev   23,  lev   24,  lev   25
 915,    0.0000,  219.0312,    0.2194,  117.4654,  148.3944,   32.5553,  115.8391,   -1.2548,   -1.2415,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0999,  164.4445,  172.3496,  180.8566,  190.2563,  198.7902,  204.5543,  207.8023,  209.3984,  210.0262,  210.3487,  210.4655
 916,    0.0000,  219.0291,    0.2194,  117.4660,  148.3944,   32.5553,  115.8391,   -1.2554,   -1.2452,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.1002,  164.4437,  172.3481,  180.8545,  190.2538,  198.7875,  204.5514,  207.7993,  209.3969,  210.0238,  210.3463,  210.4629
 917,    0.0000,  219.0270,    0.2194,  117.4649,  148.3944,   32.5553,  115.8391,   -1.2543,   -1.2454,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0996,  164.4429,  172.3467,  180.8523,  190.2514,  198.7849,  204.5484,  207.7992,  209.3946,  210.0212,  210.3437,  210.4603
 918,    0.0000,  219.0249,    0.2194,  117.4650,  148.3944,   32.5553,  115.8391,   -1.2544,   -1.2455,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0999,  164.4421,  172.3453,  180.8502,  190.2490,  198.7824,  204.5456,  207.7980,  209.3923,  210.0188,  210.3412,  210.4578
 919,    0.0000,  219.0228,    0.2194,  117.4663,  148.3944,   32.5553,  115.8391,   -1.2558,   -1.2456,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.1002,  164.4413,  172.3439,  180.8480,  190.2467,  198.7799,  204.5429,  207.7963,  209.3900,  210.0163,  210.3387,  210.4553
 920,    0.0000,  219.0207,    0.2194,  117.4652,  148.3944,   32.5553,  115.8391,   -1.2547,   -1.2458,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0996,  164.4405,  172.3425,  180.8458,  190.2444,  198.7774,  204.5403,  207.7942,  209.3875,  210.0138,  210.3362,  210.4527
 921,    0.0000,  219.0186,    0.2194,  117.4653,  148.3944,   32.5553,  115.8390,   -1.2548,   -1.2459,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0999,  164.4397,  172.3411,  180.8437,  190.2421,  198.7750,  204.5378,  207.7919,  209.3850,  210.0113,  210.3337,  210.4502
 922,    0.0000,  219.0164,    0.2194,  117.4666,  148.3944,   32.5553,  115.8390,   -1.2561,   -1.2460,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.1002,  164.4389,  172.3397,  180.8415,  190.2399,  198.7726,  204.5353,  207.7895,  209.3825,  210.0088,  210.3312,  210.4477
 923,    0.0000,  219.0143,    0.2194,  117.4655,  148.3944,   32.5553,  115.8390,   -1.2550,   -1.2462,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0997,  164.4381,  172.3383,  180.8394,  190.2376,  198.7703,  204.5328,  207.7871,  209.3800,  210.0062,  210.3287,  210.4452
 924,    0.0000,  219.0122,    0.2194,  117.4656,  148.3944,   32.5553,  115.8390,   -1.2551,   -1.2463,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.1000,  164.4373,  172.3368,  180.8372,  190.2353,  198.7679,  204.5304,  207.7846,  209.3775,  210.0037,  210.3261,  210.4427
 925,    0.0000,  219.0101,    0.2194,  117.4670,  148.3944,   32.5553,  115.8390,   -1.2565,   -1.2464,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.1003,  164.4365,  172.3354,  180.8351,  190.2330,  198.7655,  204.5279,  207.7822,  209.3750,  210.0012,  210.3236,  210.4402
 926,    0.0000,  219.0080,    0.2194,  117.4657,  148.3944,   32.5553,  115.8390,   -1.2552,   -1.2510,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0997,  164.4358,  172.3340,  180.8329,  190.2308,  198.7631,  204.5254,  207.7797,  209.3725,  209.9987,  210.3211,  210.4376
 927,    0.0000,  219.0059,    0.2194,  117.4658,  148.3944,   32.5553,  115.8390,   -1.2553,   -1.2512,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.1000,  164.4349,  172.3326,  180.8308,  190.2285,  198.7607,  204.5230,  207.7768,  209.3696,  209.9967,  210.3189,  210.4353
 928,    0.0000,  219.0037,    0.2194,  117.4672,  148.3944,   32.5553,  115.8390,   -1.2567,   -1.2513,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.1003,  164.4341,  172.3312,  180.8286,  190.2263,  198.7584,  204.5205,  207.7740,  209.3670,  209.9942,  210.3164,  210.4329
 929,    0.0000,  219.0016,    0.2194,  117.4661,  148.3944,   32.5553,  115.8390,   -1.2555,   -1.2514,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0997,  164.4334,  172.3298,  180.8265,  190.2241,  198.7561,  204.5181,  207.7714,  209.3645,  209.9917,  210.3139,  210.4304
 930,    0.0000,  218.9995,    0.2194,  117.2676,  148.3944,   32.5553,  115.8390,   -1.0571,   -1.0183,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.1000,  164.4325,  172.3284,  180.8244,  190.2219,  198.7538,  204.5157,  207.7689,  209.3620,  209.9892,  210.3114,  210.4279
 931,    0.0000,  218.9978,    0.2194,  117.2665,  148.3944,   32.5554,  115.8390,   -1.0560,   -1.0185,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0995,  164.4318,  172.3270,  180.8221,  190.2196,  198.7513,  204.5129,  207.7652,  209.3584,  209.9857,  210.3076,  210.4243
 932,    0.0000,  218.9960,    0.2194,  117.2666,  148.3944,   32.5554,  115.8390,   -1.0561,   -1.0187,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0998,  164.4310,  172.3255,  180.8199,  190.2167,  198.7485,  204.5100,  207.7618,  209.3552,  209.9827,  210.3045,  210.4212
 933,    0.0000,  218.9943,    0.2194,  117.2679,  148.3944,   32.5554,  115.8390,   -1.0574,   -1.0188,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.1001,  164.4301,  172.3241,  180.8177,  190.2138,  198.7456,  204.5071,  207.7585,  209.3521,  209.9796,  210.3014,  210.4181
 934,    0.0000,  218.9926,    0.2194,  117.2668,  148.3944,   32.5554,  115.8390,   -1.0563,   -1.0242,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0995,  164.4294,  172.3227,  180.8155,  190.2110,  198.7427,  204.5041,  207.7554,  209.3490,  209.9765,  210.2983,  210.4150
 935,    0.0000,  218.9908,    0.2194,  117.2669,  148.3944,   32.5554,  115.8390,   -1.0564,   -1.0244,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0998,  164.4286,  172.3212,  180.8133,  190.2082,  198.7397,  204.5011,  207.7522,  209.3457,  209.9733,  210.2956,  210.4121
 936,    0.0000,  218.9891,    0.2194,  117.2670,  148.3944,   32.5554,  115.8390,   -1.0565,   -1.0273,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.1001,  164.4277,  172.3198,  180.8111,  190.2055,  198.7368,  204.4981,  207.7490,  209.3426,  209.9702,  210.2925,  210.4090
 937,    0.0000,  218.9874,    0.2194,  117.2659,  148.3944,   32.5554,  115.8390,   -1.0554,   -1.0275,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0995,  164.4270,  172.3184,  180.8088,  190.2027,  198.7338,  204.4964,  207.7455,  209.3400,  209.9673,  210.2896,  210.4061
 938,    0.0000,  218.9856,    0.2194,  117.2660,  148.3944,   32.5554,  115.8390,   -1.0555,   -1.0277,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0998,  164.4261,  172.3169,  180.8066,  190.2000,  198.7309,  204.4941,  207.7425,  209.3374,  209.9644,  210.2868,  210.4032
 939,    0.0000,  218.9839,    0.2194,  117.2654,  148.3944,   32.5554,  115.8390,   -1.0549,   -1.0287,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.1001,  164.4253,  172.3155,  180.8044,  190.1974,  198.7281,  204.4915,  207.7396,  209.3346,  209.9616,  210.2839,  210.4003
 940,    0.0000,  218.9821,    0.2194,  117.2642,  148.3944,   32.5554,  115.8390,   -1.0538,   -1.0338,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0995,  164.4245,  172.3140,  180.8019,  190.1951,  198.7254,  204.4887,  207.7366,  209.3317,  209.9587,  210.2810,  210.3975
 941,    0.0000,  218.9804,    0.2194,  117.2625,  148.3944,   32.5554,  115.8390,   -1.0520,   -1.0344,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0998,  164.4237,  172.3125,  180.7995,  190.1927,  198.7227,  204.4859,  207.7337,  209.3288,  209.9557,  210.2781,  210.3949
 942,    0.0000,  218.9786,    0.2194,  117.2638,  148.3944,   32.5554,  115.8390,   -1.0533,   -1.0346,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.1001,  164.4227,  172.3108,  180.7978,  190.1902,  198.7201,  204.4832,  207.7308,  209.3260,  209.9529,  210.2753,  210.3921
 943,    0.0000,  218.9769,    0.2194,  117.2627,  148.3944,   32.5554,  115.8390,   -1.0522,   -1.0347,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0995,  164.4219,  172.3091,  180.7961,  190.1877,  198.7175,  204.4804,  207.7280,  209.3231,  209.9501,  210.2725,  210.3893
 944,    0.0000,  218.9751,    0.2194,  117.2628,  148.3944,   32.5554,  115.8390,   -1.0523,   -1.0349,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0997,  164.4210,  172.3074,  180.7944,  190.1852,  198.7149,  204.4777,  207.7252,  209.3203,  209.9473,  210.2697,  210.3865
 945,    0.0000,  218.9733,    0.2194,  117.2641,  148.3944,   32.5554,  115.8390,   -1.0537,   -1.0350,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.1000,  164.4200,  172.3057,  180.7928,  190.1827,  198.7122,  204.4750,  207.7224,  209.3175,  209.9445,  210.2669,  210.3837
 946,    0.0000,  218.9716,    0.2194,  117.2630,  148.3944,   32.5554,  115.8390,   -1.0526,   -1.0352,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0994,  164.4192,  172.3040,  180.7911,  190.1802,  198.7096,  204.4723,  207.7196,  209.3148,  209.9417,  210.2641,  210.3809
 947,    0.0000,  218.9698,    0.2194,  117.2632,  148.3944,   32.5554,  115.8390,   -1.0527,   -1.0353,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0997,  164.4183,  172.3023,  180.7894,  190.1776,  198.7069,  204.4696,  207.7168,  209.3120,  209.9389,  210.2613,  210.3781
 948,    0.0000,  218.9681,    0.2194,  117.2633,  148.3944,   32.5554,  115.8390,   -1.0528,   -1.0355,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0999,  164.4174,  172.3006,  180.7877,  190.1751,  198.7043,  204.4669,  207.7141,  209.3092,  209.9361,  210.2585,  210.3754
 949,    0.0000,  218.9663,    0.2194,  117.2629,  148.3944,   32.5554,  115.8390,   -1.0524,   -1.0358,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.1002,  164.4165,  172.2989,  180.7861,  190.1726,  198.7017,  204.4642,  207.7113,  209.3064,  209.9334,  210.2557,  210.3726
 950,    0.0000,  218.9646,    0.2194,  117.2600,  148.3944,   32.5554,  115.8390,   -1.0495,   -1.0378,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0995,  164.4154,  172.2979,  180.7843,  190.1700,  198.6990,  204.4614,  207.7085,  209.3036,  209.9305,  210.2529,  210.3697
 951,    0.0000,  218.9628,    0.2194,  117.2601,  148.3944,   32.5554,  115.8390,   -1.0496,   -1.0379,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0997,  164.4143,  172.2968,  180.7823,  190.1674,  198.6970,  204.4586,  207.7056,  209.3007,  209.9280,  210.2503,  210.3671
 952,    0.0000,  218.9610,    0.2194,  117.2599,  148.3944,   32.5554,  115.8390,   -1.0494,   -1.0421,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0999,  164.4131,  172.2957,  180.7804,  190.1649,  198.6946,  204.4561,  207.7027,  209.2979,  209.9253,  210.2477,  210.3644
 953,    0.0000,  218.9593,    0.2194,  117.2605,  148.3944,   32.5554,  115.8390,   -1.0500,   -1.0458,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.1001,  164.4120,  172.2946,  180.7785,  190.1625,  198.6921,  204.4533,  207.6998,  209.2965,  209.9231,  210.2453,  210.3619
 954,    0.0000,  218.9575,    0.2194,  117.2593,  148.3944,   32.5554,  115.8390,   -1.0489,   -1.0459,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0994,  164.4109,  172.2936,  180.7765,  190.1602,  198.6896,  204.4504,  207.6997,  209.2943,  209.9206,  210.2428,  210.3594
 955,    0.0000,  218.9557,    0.2194,  117.2594,  148.3944,   32.5554,  115.8390,   -1.0490,   -1.0460,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0996,  164.4098,  172.2925,  180.7746,  190.1579,  198.6872,  204.4477,  207.6986,  209.2921,  209.9182,  210.2405,  210.3570
 956,    0.0000,  218.9539,    0.2194,  117.2596,  148.3944,   32.5554,  115.8390,   -1.0491,   -1.0462,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0998,  164.4086,  172.2914,  180.7727,  190.1556,  198.6848,  204.4451,  207.6970,  209.2899,  209.9158,  210.2381,  210.3545
 957,    0.0000,  218.9522,    0.2194,  117.2597,  148.3944,   32.5554,  115.8390,   -1.0492,   -1.0463,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.1000,  164.4075,  172.2903,  180.7707,  190.1534,  198.6824,  204.4427,  207.6950,  209.2875,  209.9134,  210.2357,  210.3521
 958,    0.0000,  218.9504,    0.2194,  117.2610,  148.3944,   32.5554,  115.8390,   -1.0505,   -1.0464,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.1002,  164.4063,  172.2892,  180.7688,  190.1512,  198.6801,  204.4402,  207.6928,  209.2851,  209.9110,  210.2332,  210.3497
 959,    0.0000,  218.9486,    0.2194,  117.2599,  148.3944,   32.5554,  115.8390,   -1.0494,   -1.0465,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0995,  164.4053,  172.2881,  180.7668,  190.1491,  198.6778,  204.4378,  207.6905,  209.2827,  209.9086,  210.2308,  210.3473
 960,    0.0000,  218.9468,    0.2194,  117.2600,  148.3944,   32.5554,  115.8390,   -1.0495,   -1.0467,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0997,  164.4042,  172.2870,  180.7649,  190.1469,  198.6755,  204.4354,  207.6882,  209.2803,  209.9062,  210.2284,  210.3449
 961,    0.0000,  218.9451,    0.2194,  117.2601,  148.3944,   32.5554,  115.8390,   -1.0496,   -1.0468,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0998,  164.4030,  172.2859,  180.7630,  190.1447,  198.6733,  204.4331,  207.6859,  209.2779,  209.9038,  210.2260,  210.3425
 962,    0.0000,  218.9433,    0.2194,  117.2614,  148.3944,   32.5554,  115.8390,   -1.0510,   -1.0469,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.1000,  164.4019,  172.2849,  180.7610,  190.1425,  198.6710,  204.4307,  207.6835,  209.2755,  209.9014,  210.2236,  210.3400
 963,    0.0000,  218.9415,    0.2194,  117.2601,  148.3944,   32.5554,  115.8390,   -1.0497,   -1.0515,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0994,  164.4008,  172.2838,  180.7591,  190.1403,  198.6687,  204.4284,  207.6811,  209.2731,  209.8990,  210.2212,  210.3376
 964,    0.0000,  218.9397,    0.2194,  117.2588,  148.3944,   32.5554,  115.8390,   -1.0484,   -1.0517,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0995,  164.3997,  172.2827,  180.7572,  190.1381,  198.6664,  204.4260,  207.6783,  209.2704,  209.8971,  210.2191,  210.3354
 965,    0.0000,  218.9379,    0.2194,  117.2589,  148.3944,   32.5554,  115.8390,   -1.0485,   -1.0518,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0994,  164.3992,  172.2815,  180.7552,  190.1361,  198.6642,  204.4236,  207.6757,  209.2678,  209.8946,  210.2167,  210.3330
 966,    0.0000,  218.9362,    0.2194,  117.2590,  148.3944,   32.5554,  115.8390,   -1.0486,   -1.0520,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0993,  164.3987,  172.2803,  180.7533,  190.1340,  198.6620,  204.4213,  207.6731,  209.2654,  209.8922,  210.2143,  210.3306
 967,    0.0000,  218.9344,    0.2194,  117.2591,  148.3944,   32.5554,  115.8390,   -1.0487,   -1.0521,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0992,  164.3983,  172.2791,  180.7513,  190.1318,  198.6597,  204.4190,  207.6707,  209.2630,  209.8899,  210.2119,  210.3283
 968,    0.0000,  218.9326,    0.2194,  117.2592,  148.3944,   32.5554,  115.8390,   -1.0488,   -1.0522,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0991,  164.3978,  172.2779,  180.7493,  190.1297,  198.6575,  204.4167,  207.6682,  209.2606,  209.8875,  210.2095,  210.3259
 969,    0.0000,  218.9308,    0.2194,  117.2593,  148.3944,   32.5554,  115.8390,   -1.0489,   -1.0524,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0990,  164.3973,  172.2767,  180.7474,  190.1275,  198.6552,  204.4144,  207.6659,  209.2582,  209.8851,  210.2071,  210.3235
 970,    0.0000,  218.9290,    0.2194,  117.2594,  148.3944,   32.5554,  115.8390,   -1.0490,   -1.0525,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  158.0989,  164.3969,  172.2755,  180.7454,  190.1253,  198.6530,  204.4121,  207.6635,  209.2558,  209.8827,  210.2047,  210.3211
